,mfcc_mean_0,mfcc_var_0,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,gfcc_mean_0,gfcc_var_0,gfcc_mean_1,gfcc_var_1,gfcc_mean_2,gfcc_var_2,gfcc_mean_3,gfcc_var_3,gfcc_mean_4,gfcc_var_4,gfcc_mean_5,gfcc_var_5,gfcc_mean_6,gfcc_var_6,gfcc_mean_7,gfcc_var_7,gfcc_mean_8,gfcc_var_8,gfcc_mean_9,gfcc_var_9,gfcc_mean_10,gfcc_var_10,gfcc_mean_11,gfcc_var_11,gfcc_mean_12,gfcc_var_12,pitch_mean,pitch_var,pitch_median,gender
554,-921.2914,11159.5518,128.8521,2344.3477,1.9439,3247.8306,40.3692,1568.9484,-0.377,611.2892,-14.283,849.9999,0.7064,293.384,-6.3298,288.661,-12.5362,266.9771,-4.2177,144.7205,-12.135,184.2824,-5.0791,99.3876,-1.7399,143.1274,-161.1006,9212.6515,16.9935,1100.0987,-49.3897,2594.8047,-8.157,263.4206,-54.8046,620.0028,-7.9163,180.7227,-24.6105,206.3099,-8.3022,139.0289,-7.2928,135.4709,-0.7664,99.6509,-1.4495,113.8473,2.1253,59.1378,0.1152,87.1223,534.1093,1339750.625,217.028,female
555,-916.6995,8855.6426,118.5302,2374.5732,-5.8448,2376.5742,46.8608,816.048,-0.9571,509.2485,-21.8082,1191.2214,-8.1653,373.2553,-7.0545,215.9896,-10.3149,286.9492,-0.6441,205.2055,-11.0465,212.554,-1.778,106.1914,2.7953,116.1173,-153.8601,7146.0716,3.5653,1391.0828,-47.8909,1383.3007,-7.7324,350.1099,-58.6396,820.848,-7.2524,232.5902,-15.7209,154.8636,-5.1826,128.3157,-8.7161,117.4533,-0.9162,60.7719,-2.0929,88.0842,2.1618,66.6328,1.6662,91.0401,1073.3644,7617988.0,228.7286,female
556,-936.7439,11039.1055,117.9047,2769.8777,8.1107,2613.6079,43.6879,1134.2268,1.4441,558.8505,-11.8245,948.8243,0.4171,314.5647,-1.6702,249.8112,-13.4711,312.8737,-2.949,171.1391,-9.9103,186.8254,-5.7213,101.2767,1.5567,153.5071,-168.5367,8678.5796,12.3863,1529.4874,-37.5587,1672.4013,-7.182,304.5017,-50.6107,759.6011,-8.3152,245.2846,-21.772,155.1205,-8.5445,165.1695,-5.4963,109.7596,1.4675,95.0591,-0.9824,93.4379,4.3766,70.9787,0.1128,96.0065,997.0829,8024002.0,224.6829,female
557,-836.0379,15170.877,142.9405,3273.373,-20.7934,3956.1897,39.7384,1284.0217,-23.2244,1160.6232,-11.7766,1056.1492,-1.7445,477.4485,-5.8073,341.2752,-10.3129,276.5801,2.9038,172.2214,-12.8234,304.438,-4.9787,129.6886,-1.1929,177.8098,-87.1403,9565.9853,4.0798,1886.7504,-56.9556,2196.8463,-15.965,372.2435,-49.346,688.4245,-2.9634,329.7332,-24.4512,205.9363,-6.6473,134.4562,-10.157,132.5019,-2.3548,86.1797,0.5152,124.0344,2.9746,72.6114,1.6013,91.4965,695.0532,2239082.0,227.0172,female
558,-902.6004,8936.2578,122.7214,2492.6331,-7.0819,2621.2808,39.6803,1337.6116,-7.3689,567.8425,-16.8081,962.2996,-7.1428,395.7156,-5.9086,291.6687,-18.9725,368.3277,-5.2444,286.8308,-13.1937,170.9335,-9.0049,114.3164,-0.0229,154.5972,-137.4535,6428.1102,0.5938,1301.5595,-48.7727,1867.7956,-15.1623,298.8171,-54.6584,617.3051,-14.0916,272.4048,-23.55,146.5477,-9.6126,154.6442,-7.1815,126.577,-0.0355,112.7269,-1.2996,147.0836,4.0879,72.6776,0.488,92.7924,780.5313,2426234.75,228.3785,female
559,-899.9063,10150.0244,140.0553,4128.5225,5.1175,2228.4905,42.6132,1643.0691,-2.9036,838.3984,-10.9229,902.3887,1.0626,241.114,-2.8906,235.0301,-8.716,279.0529,0.1953,197.2544,-7.9408,251.3647,-3.2039,132.0672,2.208,145.0241,-140.5989,8061.2572,23.7336,2140.9405,-44.1037,2016.7204,-5.1137,441.9957,-47.0492,833.5627,-3.8175,251.2761,-21.0577,173.2338,-5.1767,149.3248,-7.4578,104.8461,-0.9312,78.1694,-2.9279,99.0844,-0.0495,50.769,-2.9514,48.8282,1599.8705,18434532.0,197.4599,female
560,-864.0829,15330.2441,154.4833,4412.2324,-1.061,1547.9503,31.5725,913.6595,-2.3049,428.2779,-0.5366,1020.0885,-28.9583,605.4296,-5.0503,156.1389,3.2421,140.5593,-10.5336,252.3787,-1.9394,135.0953,-1.8979,100.7154,0.9807,113.3157,-107.4247,10191.4901,12.3082,1749.743,-54.6822,1031.0922,-17.8308,339.2541,-47.6751,796.454,-18.8043,186.298,-17.7822,150.3458,-2.3459,135.4246,-25.8884,70.4239,0.5739,71.5451,-13.2114,64.6066,0.0012,58.6131,-1.7522,70.0361,831.4317,1730559.0,240.204,female
561,-878.7078,15811.3105,156.7262,5316.4731,7.1561,1200.9323,32.3205,1515.0959,1.1115,747.7644,1.5267,709.9619,-21.4058,564.7591,-6.3893,156.9412,0.4647,197.628,-10.2076,257.9363,-2.7765,138.1463,-3.1572,117.8974,1.379,178.2559,-117.5079,10268.2863,17.5385,2084.7547,-52.1482,931.9265,-16.4385,463.8525,-46.9622,782.4801,-17.9824,177.3195,-21.116,120.3974,-1.758,106.8126,-23.7187,81.549,0.8815,103.5928,-13.0957,71.9932,-1.4383,76.3059,-4.524,55.4243,602.654,893886.6875,221.6324,female
562,-893.9032,16006.0479,166.8,4656.2109,9.3965,1846.3197,16.6902,1118.3287,3.9096,682.031,-3.8659,703.5501,-22.5908,763.5062,-4.6227,221.3711,2.1179,233.9356,-7.0156,208.2965,-0.6511,156.461,-2.3203,120.5823,-1.3192,124.0952,-128.8022,10492.3282,27.3889,1337.2873,-60.702,1474.1644,-18.9632,497.5362,-42.8817,647.7544,-17.6102,170.7431,-18.0269,185.5526,-1.6675,102.035,-25.8985,103.6924,-0.7003,131.8921,-14.117,120.571,-0.226,79.8392,-3.697,50.1789,488.2968,534247.8125,221.1073,female
563,-836.0066,11085.7354,170.621,5786.1025,-10.5444,1697.4156,26.0489,1923.0696,-7.7413,630.6302,-6.5111,703.9962,-29.0226,564.7159,-7.069,216.2595,-0.5264,214.7303,-10.2312,237.9561,-0.5542,172.8249,-5.9221,139.014,-1.0736,190.5001,-85.8947,7309.0903,16.8082,2612.357,-66.1959,1367.7636,-20.9374,488.6712,-51.2411,569.9941,-18.2128,186.476,-19.144,166.4456,-3.1723,172.2559,-24.544,113.8591,-0.8141,126.1447,-12.2147,92.1879,1.6288,69.1128,-3.4691,62.7413,731.9103,1326278.75,249.3505,female
564,-864.4552,13681.1787,144.8072,6441.1807,-2.1394,1159.5132,29.8458,1842.8121,-12.2015,594.1237,6.4079,820.5095,-23.0983,567.6875,-5.9124,187.8467,1.6328,219.1783,-7.6681,262.0638,-0.1606,149.8716,-2.9272,129.659,4.1279,199.5263,-109.6128,9207.7786,2.4402,2689.1384,-53.3574,1243.1358,-19.8203,464.4973,-42.2247,687.2179,-12.973,166.5634,-20.3773,137.5822,0.3689,151.6234,-22.4795,93.8876,-0.6058,129.6158,-12.6997,116.2411,0.3952,68.4231,-3.7915,64.0374,1170.6104,2515774.25,368.9493,female
565,-845.9648,11514.3438,168.9982,4356.7178,-4.0151,1529.4164,21.8727,1853.0085,-18.1762,674.0641,-15.3769,1003.0444,-28.9548,547.3293,-4.7758,181.9321,-5.5122,200.6786,-13.8345,313.6797,1.2584,177.0046,-3.0243,145.9742,-4.5693,180.9233,-93.1833,7860.6993,18.3751,1856.9292,-67.4808,1281.2895,-29.8971,489.4344,-54.0278,852.9374,-14.9416,145.3667,-18.1775,146.0277,-5.9158,179.339,-22.26,92.2327,-0.9239,115.886,-14.5603,113.1604,3.5175,76.9665,-2.493,85.8964,745.0893,1673893.75,249.617,female
566,-890.8591,13749.8936,161.5789,5473.1289,15.3029,1051.0504,17.7021,1020.4952,-7.8774,730.1674,-0.699,622.6504,-23.1676,572.4752,-6.6222,186.0515,-3.6277,288.7839,-10.8655,232.9117,1.7088,168.0776,-1.6755,190.0694,-0.6169,137.5288,-126.0525,9644.8618,22.9452,2035.3259,-55.1603,830.6331,-25.8376,543.9981,-42.6864,547.4869,-16.6443,199.8451,-21.2701,142.9622,0.1959,192.2793,-21.8176,99.4179,-0.1555,92.7318,-14.6166,114.9631,2.2316,77.6098,-3.755,61.8297,616.395,1201224.625,247.0203,female
567,-874.6543,17255.0918,154.1617,6062.0107,-3.1009,1202.0811,20.5431,1467.2616,-7.8423,675.231,0.414,699.1329,-21.2039,575.0692,-5.7119,169.6545,0.9454,223.0665,-8.1797,285.4525,2.1831,169.9543,-1.2617,156.0159,-0.3497,232.0934,-117.1337,11346.4909,11.3479,2141.4728,-60.8128,1077.2089,-19.0476,502.6581,-41.1621,672.6686,-12.9123,163.6913,-18.9151,157.2736,0.4535,186.4633,-21.7498,82.5875,-0.4854,121.8071,-13.0467,81.7222,1.3613,67.2119,-4.4783,55.3307,705.7429,853321.75,286.5952,female
568,-867.7212,15995.9355,140.9543,4307.7422,1.8146,1030.6427,47.4941,1290.0399,3.0238,433.5021,2.3127,1055.3719,-30.2579,840.1296,0.4443,117.3517,5.819,162.7493,-13.5338,422.315,-2.119,110.4979,2.4372,109.5658,7.7911,178.4844,-109.3364,10120.7064,6.5941,1717.5672,-41.0987,667.863,-9.2883,396.022,-47.1092,1069.1383,-14.9478,192.0114,-12.8481,119.6867,0.8786,174.1796,-21.6101,98.3754,6.9131,73.082,-13.9241,85.3653,-1.5262,60.3209,-2.9446,52.7813,820.446,1280589.375,283.912,female
569,-845.7354,7675.7979,171.179,5286.4165,13.9443,2031.7804,33.5579,1466.7887,-11.3089,999.7542,-7.8863,643.2657,-39.8379,510.3227,-8.409,201.5977,-5.8698,202.887,-15.5557,183.7255,-0.1125,196.247,-4.673,149.3012,-2.1576,235.1231,-87.2833,4962.4542,26.2324,3104.0028,-50.8677,1027.4921,-30.467,617.985,-55.7674,402.2161,-22.93,227.1697,-16.9529,246.6044,-2.4427,120.3173,-23.5122,86.3987,-0.2221,90.8099,-15.8946,105.9278,1.5124,93.3401,-4.019,76.5906,810.1962,1812811.0,240.699,female
570,-904.1246,13555.7832,160.2327,4449.7676,18.0452,3128.7349,9.0556,1433.9988,-18.164,1042.2172,-2.989,817.829,-8.8044,638.0898,-9.1995,332.8668,-17.204,226.8094,-12.4262,147.9349,3.644,187.5055,-4.733,108.969,-13.1662,135.7403,-143.7802,8830.057,28.7506,2399.8572,-66.3677,1788.9209,-31.4046,744.2443,-43.3638,610.9652,-15.3075,194.5518,-33.6607,152.1678,-8.0876,95.6064,-20.2917,149.9687,-10.6163,57.985,-23.3112,104.3793,1.237,59.819,-5.7065,70.1168,527.1339,950858.375,206.9576,female
571,-904.515,7957.7568,138.366,5649.0576,8.5877,2156.197,5.4104,2021.9819,-32.2085,970.1719,-3.8412,1192.089,-26.4622,757.6461,-18.32,498.7121,-17.7524,340.1509,-17.4021,291.1705,-0.383,297.8646,-11.6152,168.1416,-5.5725,185.0798,-146.6159,5936.4524,4.3814,3844.6573,-73.1955,1799.8539,-43.1783,682.1831,-49.7844,601.8182,-18.451,198.9014,-32.0391,229.8817,-1.0108,152.4174,-19.8303,210.1092,-5.4468,157.2262,-19.4793,96.9194,-0.2703,105.1084,-6.0236,102.6034,1134.2705,3080640.0,412.0729,female
572,-906.4902,13935.7861,133.3202,4893.8906,11.5451,2420.7854,19.4824,1415.6085,-24.0696,1493.0608,-3.5357,1355.6196,-22.3967,996.1387,-13.8939,635.8443,-14.6794,318.6089,-12.8288,189.9856,-2.597,165.3855,-13.8373,224.5582,-5.31,157.4078,-149.7106,10047.0441,7.0371,2875.1896,-61.98,1643.9912,-35.0739,769.9673,-48.8849,763.2091,-18.1336,254.2953,-31.5768,256.7698,-4.3907,176.2718,-22.8576,220.0361,-5.7989,119.4076,-17.7808,124.3908,0.4046,90.9762,-6.419,107.6141,883.0911,2376461.0,258.8415,female
573,-853.7286,11949.6514,169.7082,3979.397,-0.3358,3584.9775,4.5823,1319.613,-42.9714,1764.8883,-16.8884,959.1212,-27.0244,760.0176,-24.6831,552.8351,-15.6186,269.7984,-19.9889,259.6576,-8.1035,274.1211,-14.6892,142.2797,-20.0095,366.1108,-99.3892,8564.8808,20.3797,2584.3986,-79.9455,1649.2831,-48.6652,666.9837,-58.3464,469.912,-17.3009,330.6845,-35.8726,281.7909,-3.8176,197.8104,-19.3234,143.696,-4.0817,94.2441,-12.4326,138.1985,1.6438,90.6081,-3.6345,125.1954,559.1274,1178887.25,243.4736,female
574,-889.8027,11385.8691,151.1483,4961.0225,-9.991,2872.3704,-1.4342,1856.5457,-27.6503,984.1858,-16.8309,1184.0836,-31.1502,761.5679,-25.4092,454.5953,-14.8203,393.4037,-15.4493,265.7723,-3.2294,238.7806,-15.2771,178.9762,-16.371,221.794,-138.0692,9277.2071,9.4468,2767.5686,-88.6613,1685.8321,-40.2786,606.8705,-57.055,807.0454,-21.0727,234.0961,-30.1018,272.4621,-1.8772,186.7298,-21.2945,183.2745,-4.3722,102.6872,-13.0638,144.6722,2.1649,102.367,-6.5805,96.396,739.8848,1675450.125,269.7484,female
575,-871.8524,13471.8125,135.6382,5615.8931,-18.2725,3404.2749,14.5053,2022.2621,-28.0165,990.712,-12.8521,1250.4941,-34.3681,920.6624,-23.3399,579.6262,-14.6512,409.1724,-18.1651,222.8915,-4.7722,185.6835,-17.6115,219.0554,-15.8351,333.2943,-124.6221,10533.2586,-3.7208,3623.9846,-80.2133,2022.8381,-35.1851,550.4768,-59.9691,754.0313,-22.3028,226.9847,-30.8321,216.8065,-2.4214,166.215,-22.8594,192.442,-2.6167,112.824,-12.25,123.1259,3.0502,120.7665,-5.9561,135.7286,970.443,2464147.25,269.8419,female
576,-889.658,11399.0518,145.5047,4234.1055,-4.423,3312.5247,7.0255,2358.2429,-27.7285,828.9259,-18.7322,1053.662,-31.8559,953.1172,-17.6847,405.1925,-17.9402,353.8582,-17.6414,206.5126,-4.0721,185.017,-17.4158,283.8241,-11.8473,293.5069,-135.8298,7732.3066,6.0751,2892.6567,-80.2082,1818.2878,-42.3783,501.3013,-58.3431,847.7189,-22.1294,282.0871,-27.7773,296.2969,-5.7474,156.6803,-18.6523,174.5369,-0.4467,115.2117,-13.9515,160.7344,3.618,118.3128,-8.5642,94.965,630.7851,1193667.25,280.0804,female
577,-874.3856,14086.7207,125.8781,4988.9883,-27.2706,4039.7112,17.1704,2567.79,-27.466,748.0543,-24.5313,1391.3969,-39.039,799.0316,-20.0028,609.7032,-16.9043,444.2959,-16.8669,202.3177,-6.7312,211.3563,-19.7114,265.9818,-11.2232,205.2713,-127.6561,10760.4102,-9.4639,3063.8735,-82.9088,2429.5655,-37.5828,546.2065,-65.3441,1074.4035,-22.515,241.5652,-25.0776,237.8747,-3.9795,159.077,-20.0296,187.1797,-0.065,123.2935,-10.6125,215.1451,3.3891,137.3493,-5.8432,141.9001,855.3846,2175444.25,285.6541,female
578,-895.2267,8925.71,133.9142,4910.4907,-3.8972,2384.0427,12.1715,1830.0062,-23.4533,1190.4478,-16.0921,1658.3618,-34.7703,878.7947,-22.6001,556.2143,-26.4659,486.3179,-16.7041,195.4086,-8.6086,190.7256,-13.1266,193.0916,-3.7412,201.1672,-137.7516,7071.4823,-0.8503,3207.6859,-73.8565,1716.3044,-43.3457,578.1262,-59.6033,854.0573,-27.141,305.7803,-27.431,349.3712,-2.6302,165.6832,-15.554,219.7952,-3.9714,118.1285,-13.4078,138.3352,-0.3146,116.2563,-4.6332,100.1572,1037.9648,3034042.0,312.8769,female
579,-890.3047,14507.7217,134.8655,5656.9399,-10.1426,3559.5605,9.3895,2400.5286,-30.9973,1053.6686,-19.5206,1454.5193,-27.5803,856.9965,-13.328,680.5232,-15.9669,391.6399,-13.0012,230.3879,-3.8481,176.1468,-19.4273,273.1126,-8.6936,230.4213,-140.4578,10638.7643,-2.0682,3533.3189,-81.0912,2049.6099,-40.8281,664.0214,-56.3157,952.929,-16.723,290.8088,-27.093,272.0939,-6.2394,162.0684,-19.6241,229.1782,-2.8906,124.2104,-11.7881,140.1245,1.805,108.6177,-8.6277,108.2778,891.6326,2214830.25,294.2274,female
580,-804.1052,6903.9131,159.3967,3289.5808,7.0138,455.6386,60.5855,380.5131,-4.6698,390.6186,28.6453,431.0368,-1.7259,194.815,14.9572,129.9542,3.6422,160.3313,1.0716,153.0706,6.8644,95.7759,-1.048,73.5767,14.7613,35.815,-56.303,3680.0648,21.5811,1288.2045,-21.9821,464.8573,4.212,350.8221,-20.5612,310.7889,1.9587,146.5486,-15.0539,59.2792,2.1503,77.7769,-10.001,37.35,3.8407,47.948,-11.6072,42.5335,-4.5828,39.6938,-12.6472,26.2365,543.3448,1438046.125,90.2867,male
581,-908.8658,21321.4199,127.1062,5845.7002,16.2008,1886.6345,39.4037,946.8959,1.7953,810.2267,22.0781,646.4464,6.7277,604.7133,14.4772,265.5943,9.1709,207.3774,14.8166,206.9971,14.3727,117.3509,8.7411,129.7117,17.4677,87.964,-136.7266,12331.3953,27.3879,1372.2403,-14.3497,2237.9675,12.8775,522.2283,-6.6513,535.8635,15.992,343.1819,-4.4347,95.7477,10.2519,105.6323,-5.8108,52.4569,1.9262,69.0551,-6.8111,41.4672,2.9741,68.8538,-5.912,54.0893,2679.4255,13989016.0,1318.303,male
582,-774.8741,11743.0801,162.6107,3889.6704,-3.7046,691.1511,57.56,461.2095,-14.2329,650.0195,30.8733,412.822,-2.0007,247.6547,14.0987,134.0929,3.4032,169.9823,3.1631,126.8145,9.5194,93.1928,0.4355,71.0434,14.1914,41.4019,-38.7946,6477.5972,16.5284,1274.6186,-29.425,843.6883,1.5543,353.0343,-20.2914,272.1371,4.0936,123.5203,-16.7026,64.3207,2.4748,77.2019,-11.2394,62.7141,0.6264,60.6547,-12.2562,54.4604,-2.7568,33.5429,-11.3514,33.4543,775.7885,2082535.125,127.9962,male
583,-944.1971,18138.752,118.9345,5203.1943,33.011,1295.1646,45.0185,762.1883,8.4098,965.4667,22.3845,611.0916,5.8008,562.5131,12.6691,247.8313,9.8473,202.4684,12.8632,186.6055,11.9495,148.1761,10.7359,118.3522,18.6624,86.5657,-163.8901,11096.8133,33.1943,1142.9554,-2.039,1620.7924,13.6516,676.5838,-8.3761,547.0088,14.1743,369.8395,-4.31,112.8663,11.4415,97.6855,-5.014,52.1677,3.425,53.8087,-6.4571,49.6636,0.3864,60.5475,-5.9839,55.0643,3188.3896,18027840.0,3975.0684,male
584,-794.3149,8836.7607,157.0999,2979.9761,1.3076,651.9925,60.7164,429.8777,-6.2553,614.2192,30.8281,406.6248,-2.1415,235.9558,12.6864,149.7437,2.6642,163.9014,4.3077,117.3517,6.7803,107.6891,-1.2862,92.2169,13.9887,56.1353,-51.9633,4702.1054,16.6207,1071.9748,-23.8998,643.8661,4.9491,300.9878,-21.082,300.7002,1.1207,192.8824,-16.2451,77.7826,2.3049,82.0086,-10.5763,42.5383,1.0593,59.061,-10.2999,39.9042,-3.7913,36.715,-12.3795,35.5838,715.9219,1947760.375,115.3861,male
585,-890.8683,17996.877,135.2365,5686.4644,24.8884,1431.3734,50.2506,994.4501,1.6232,811.2935,21.3383,926.9228,4.0078,625.7495,14.9936,185.5027,5.5179,281.4308,13.4403,253.7637,10.0136,160.2516,5.8357,144.3422,21.6111,93.5318,-116.8406,9781.9255,31.2083,1725.9133,-6.2983,1630.322,11.743,673.0919,-10.8767,539.9784,13.4525,340.1386,-4.0499,98.8754,9.462,124.85,-3.4661,49.0195,3.8382,65.9509,-6.3942,51.4222,1.1001,65.8081,-7.2943,56.736,2993.7327,18856446.0,1925.0759,male
586,-780.1526,8799.3574,163.6609,3783.9456,0.3326,640.5507,62.8601,454.35,-8.9001,632.7195,26.8617,669.1661,-4.0533,285.0284,14.2167,133.4729,3.0345,182.5357,2.1928,156.9434,5.9279,106.8191,-2.7148,109.866,12.5592,55.8813,-41.5192,4943.2556,18.997,1558.1383,-26.4924,593.8277,2.6038,336.2134,-24.7742,378.1429,1.2667,219.7942,-16.2714,79.7261,0.1761,119.4508,-11.7559,49.9621,1.8408,69.6434,-10.81,43.5254,-3.3035,34.7058,-12.2985,34.6681,747.9709,1991394.0,139.1465,male
587,-912.2164,22707.7285,128.0013,5031.5542,27.1421,1286.599,44.517,949.9203,1.4834,808.5599,24.4303,695.1993,9.9376,678.6497,16.0555,154.9049,8.9445,285.4398,17.9658,210.2541,12.6454,120.3355,9.0033,112.7941,21.6055,70.4133,-131.8409,11914.3639,31.8896,1015.5482,-4.2643,1850.3657,14.0147,702.3353,-3.8244,473.7626,17.3513,301.4181,-4.2973,88.5504,10.1458,101.9295,-5.1351,59.6184,1.2838,55.5321,-6.0985,45.7324,1.0146,57.8149,-6.3546,48.6896,2911.9797,11908807.0,3991.4424,male
588,-956.3787,12717.7539,140.8413,2329.8271,50.3459,477.1764,30.5973,423.8232,7.2425,701.6348,23.7108,257.8187,5.3992,612.2153,8.3608,167.5286,9.0823,66.1733,6.8916,68.4375,1.4939,61.4954,-2.7732,60.1357,2.1229,97.074,-174.5062,7802.7277,35.067,927.2716,-22.7712,451.3491,-5.561,318.6198,-17.7086,219.1776,-2.8388,121.7895,-20.1179,78.519,-1.9122,78.3071,-18.5625,75.6919,-1.2365,71.803,-9.6721,65.5142,-1.6258,51.6581,-12.146,34.1414,433.2411,1292627.625,122.9764,male
589,-900.657,12371.7451,160.5501,2599.4988,30.6403,511.0092,36.2066,685.025,12.5274,583.6199,17.7372,227.1957,2.2685,685.7234,12.5072,261.5102,5.1187,95.8802,6.229,98.7114,5.5512,49.4394,-2.6622,56.3669,4.0628,104.4194,-127.5926,7109.3367,34.4424,959.8236,-28.7812,568.2432,-0.2251,307.0132,-22.4872,281.2717,-3.7872,156.5801,-16.9463,69.3434,-4.6625,65.3832,-16.9923,63.3536,-2.8952,81.9324,-12.6139,45.5189,-1.6952,42.0397,-12.4194,41.4724,418.7482,1001312.75,121.6245,male
590,-880.2275,9581.833,158.1005,1628.0088,18.4505,294.0935,38.5597,964.7081,6.8062,533.2796,17.3562,223.9053,5.2556,914.7261,16.992,124.7506,6.7775,77.9945,2.0584,149.6133,4.359,85.7412,-4.4595,53.6764,3.9032,60.5257,-113.4659,5380.5638,26.5114,899.0076,-32.0454,291.5022,0.9162,304.1996,-21.6803,526.5778,-0.1265,223.165,-18.0465,62.7122,-6.5466,50.7787,-16.6856,64.5296,0.3785,55.5282,-13.2472,51.3816,-1.4185,54.1025,-10.7598,36.6453,388.4594,854877.5,128.505,male
591,-789.7399,4138.4365,180.0148,1364.9063,6.7798,335.2393,49.711,575.9128,-6.9192,326.0673,24.1594,327.4713,-8.2959,376.9095,6.1759,169.9597,3.5149,88.2929,5.3147,64.2408,8.3004,59.3264,-3.021,59.7685,11.0185,57.9424,-43.9258,2311.6944,30.4247,503.0102,-34.5476,582.2214,-4.3266,219.294,-25.2063,290.5232,-1.8662,145.5033,-14.0162,69.1123,4.955,80.2418,-12.7278,46.4769,0.1843,46.7994,-9.0786,36.7472,0.6991,36.087,-7.4372,34.97,478.1416,1890184.625,160.0039,male
592,-889.2136,12596.9502,149.5613,1960.3008,17.4832,454.3553,34.4224,1029.613,3.2807,724.1611,18.3468,273.5012,5.1188,896.9456,14.3795,231.5672,5.7295,91.2879,6.9766,107.9028,5.7187,49.3057,-1.8444,67.1098,3.6586,46.8335,-122.5808,7151.1624,19.8899,966.0864,-33.5282,519.6979,-1.1669,353.4252,-19.7372,361.7874,1.1275,192.8896,-17.1588,67.3218,-3.9056,75.4409,-16.0223,104.2002,-2.0945,87.2671,-11.9796,51.3526,-1.207,46.8811,-11.8546,43.266,548.4296,1348595.625,128.5564,male
593,-913.3751,11608.3477,163.103,2103.4063,36.182,598.8161,29.6748,446.265,6.5859,593.8629,12.864,423.5952,2.9771,611.6262,11.9711,221.1145,8.5014,119.5776,6.6657,64.2041,5.0307,48.0588,-3.3382,56.6964,0.1162,65.9475,-136.5998,6990.466,36.6793,723.2276,-30.9016,401.335,-6.771,430.6869,-22.2834,354.4624,-1.3174,144.0945,-16.8538,75.921,-4.8889,91.718,-19.4948,69.7426,-3.233,71.5676,-12.2764,61.8609,-2.4218,42.0338,-13.2244,46.7155,270.014,383366.0938,126.674,male
594,-901.5709,13792.6582,164.9833,2980.3792,33.8785,456.913,29.7067,449.7475,2.3113,711.3894,13.0202,288.772,2.9651,624.5796,12.7633,192.8465,8.5778,135.739,5.2588,144.5508,2.9845,80.9817,-0.9297,55.1078,2.4348,69.4736,-128.0112,8438.9886,36.8379,969.171,-32.2805,450.842,-8.0995,391.288,-22.7728,336.9215,-0.1088,186.5196,-17.2452,82.9244,-6.3621,60.7326,-19.81,94.5374,-3.232,93.0021,-12.9179,72.138,-2.5034,56.7056,-9.7338,51.8417,373.1903,828481.5,131.5956,male
595,-768.9037,3673.1604,194.8878,1545.3944,9.6757,373.2186,51.2421,481.9277,-9.1689,313.6588,20.8078,335.2381,-14.0105,448.1852,-1.034,259.7148,-2.2173,135.1325,4.9588,98.3089,5.9451,73.4537,-4.585,43.9689,12.3556,49.1444,-27.0073,2217.0624,39.3693,530.1961,-36.8777,633.9753,-10.4032,284.939,-32.1539,284.8672,-7.7789,219.4892,-16.3592,75.1631,5.4458,89.7223,-13.0958,61.7896,-1.7122,63.3992,-9.3805,43.666,0.6689,39.9122,-7.4551,32.7061,416.8463,1901415.75,158.8112,male
596,-778.6391,3472.5369,190.2326,1444.1271,7.7568,245.8584,50.22,412.9643,-8.4039,303.4907,19.8248,279.2668,-9.7347,336.1471,2.5114,188.1244,-1.0861,140.3632,3.7565,76.271,6.6383,57.1623,-2.4264,47.8676,12.0459,52.8096,-34.9878,2008.1964,36.7412,487.1106,-36.9954,506.5697,-8.0503,334.9004,-30.2175,232.2601,-4.779,172.126,-16.0798,75.2352,3.9807,68.517,-11.7907,54.5096,-0.5962,53.0023,-9.725,43.4869,2.2097,38.8138,-5.614,41.5297,337.4348,849391.5,166.4828,male
597,-898.6017,14522.9883,163.1811,2826.1807,37.0212,755.598,30.5571,977.5455,-4.1379,808.5475,12.3841,368.9597,-0.487,622.4324,10.5714,182.1893,6.1418,200.429,4.352,148.68,5.6453,73.1754,-2.404,54.7455,2.7145,62.3661,-127.4026,8820.3174,35.9084,1078.1849,-32.8414,603.9309,-12.625,459.6464,-25.2988,379.3072,-0.5973,175.9305,-17.7745,97.8201,-4.6755,70.3306,-19.2723,83.4825,-3.9165,95.2172,-14.4782,79.607,-2.2892,55.6042,-11.1031,43.1894,472.3651,1017110.25,141.6908,male
598,-779.6982,4525.1016,173.8279,1416.6584,8.3763,224.8326,55.3253,455.623,-10.2647,358.9809,27.4327,367.662,-10.4624,381.941,5.1431,164.5138,-2.9174,244.9105,6.2302,60.3541,7.4963,63.423,-3.5035,56.9998,12.2034,41.074,-38.0337,2399.6876,25.251,643.6895,-29.6565,478.6162,-6.9732,244.5004,-26.6986,284.9457,-4.6394,171.4953,-16.804,53.9903,4.3013,51.7718,-12.0647,74.5491,-1.2734,56.4986,-9.5827,36.751,2.4995,46.8285,-6.5748,32.7569,729.3821,3724292.25,174.774,male
